Country,Date,Gap Between Actual and Potential Growth,Actual Growth,Potential Growth
Albania,3/1/00,#N/A,#N/A,#N/A
Albania,6/1/00,#N/A,#N/A,#N/A
Albania,9/1/00,#N/A,#N/A,#N/A
Albania,12/1/00,#N/A,#N/A,#N/A
Albania,3/1/01,#N/A,#N/A,#N/A
Albania,6/1/01,#N/A,#N/A,#N/A
Albania,9/1/01,#N/A,#N/A,#N/A
Albania,12/1/01,#N/A,#N/A,#N/A
Albania,3/1/02,#N/A,#N/A,#N/A
Albania,6/1/02,#N/A,#N/A,#N/A
Albania,9/1/02,#N/A,#N/A,#N/A
Albania,12/1/02,#N/A,#N/A,#N/A
Albania,3/1/03,#N/A,#N/A,#N/A
Albania,6/1/03,#N/A,#N/A,#N/A
Albania,9/1/03,#N/A,#N/A,#N/A
Albania,12/1/03,#N/A,#N/A,#N/A
Albania,3/1/04,#N/A,#N/A,#N/A
Albania,6/1/04,#N/A,#N/A,#N/A
Albania,9/1/04,#N/A,#N/A,#N/A
Albania,12/1/04,#N/A,#N/A,#N/A
Albania,3/1/05,#N/A,#N/A,#N/A
Albania,6/1/05,#N/A,#N/A,#N/A
Albania,9/1/05,#N/A,#N/A,#N/A
Albania,12/1/05,#N/A,#N/A,#N/A
Albania,3/1/06,#N/A,#N/A,#N/A
Albania,6/1/06,#N/A,#N/A,#N/A
Albania,9/1/06,#N/A,#N/A,#N/A
Albania,12/1/06,#N/A,#N/A,#N/A
Albania,3/1/07,#N/A,#N/A,#N/A
Albania,6/1/07,#N/A,#N/A,#N/A
Albania,9/1/07,#N/A,#N/A,#N/A
Albania,12/1/07,#N/A,#N/A,#N/A
Albania,3/1/08,#N/A,#N/A,#N/A
Albania,6/1/08,#N/A,#N/A,#N/A
Albania,9/1/08,#N/A,#N/A,#N/A
Albania,12/1/08,#N/A,#N/A,#N/A
Albania,3/1/09,#N/A,7.874501423,#N/A
Albania,6/1/09,#N/A,9.046811942,#N/A
Albania,9/1/09,#N/A,2.014686732,#N/A
Albania,12/1/09,#N/A,-3.722310687,#N/A
Albania,3/1/10,#N/A,1.638778478,#N/A
Albania,6/1/10,#N/A,1.701175882,#N/A
Albania,9/1/10,#N/A,4.91179052,#N/A
Albania,12/1/10,#N/A,9.984267944,#N/A
Albania,3/1/11,#N/A,4.810693516,#N/A
Albania,6/1/11,#N/A,-3.212106375,#N/A
Albania,9/1/11,#N/A,0.153549782,#N/A
Albania,12/1/11,#N/A,4.662874725,#N/A
Albania,3/1/12,#N/A,-0.342188894,#N/A
Albania,6/1/12,#N/A,4.028077949,#N/A
Albania,9/1/12,#N/A,0.74232116,#N/A
Albania,12/1/12,#N/A,-2.646966416,#N/A
Albania,3/1/13,#N/A,1.657760878,#N/A
Albania,6/1/13,#N/A,1.276868145,#N/A
Albania,9/1/13,#N/A,-4.287007374,#N/A
Albania,12/1/13,#N/A,-0.932389355,#N/A
Albania,3/1/14,#N/A,-0.680309372,#N/A
Albania,6/1/14,#N/A,1.596277105,#N/A
Albania,9/1/14,#N/A,5.158452056,#N/A
Albania,12/1/14,#N/A,0.754036363,#N/A
Albania,3/1/15,#N/A,-0.736498858,#N/A
Albania,6/1/15,#N/A,1.693610094,#N/A
Albania,9/1/15,#N/A,1.480764,#N/A
Albania,12/1/15,#N/A,0.884848085,#N/A
Albania,3/1/16,#N/A,3.802390805,#N/A
Albania,6/1/16,#N/A,-0.298096589,#N/A
Albania,9/1/16,#N/A,-0.272175009,#N/A
Albania,12/1/16,#N/A,2.528785351,#N/A
Albania,3/1/17,#N/A,3.036501389,#N/A
Albania,6/1/17,#N/A,4.315525741,#N/A
Albania,9/1/17,#N/A,3.45835614,#N/A
Albania,12/1/17,#N/A,2.250760994,#N/A
Albania,3/1/18,#N/A,4.656245253,#N/A
Albania,6/1/18,#N/A,3.055635109,#N/A
Albania,9/1/18,#N/A,3.880613408,#N/A
Albania,12/1/18,#N/A,2.143830665,#N/A
Albania,3/1/19,#N/A,1.263993503,#N/A
Albania,6/1/19,#N/A,1.976784238,#N/A
Albania,9/1/19,#N/A,2.657368913,#N/A
Albania,12/1/19,#N/A,-1.150839082,#N/A
Argentina,3/1/00,#N/A,#N/A,#N/A
Argentina,6/1/00,#N/A,#N/A,#N/A
Argentina,9/1/00,#N/A,#N/A,#N/A
Argentina,12/1/00,#N/A,#N/A,#N/A
Argentina,3/1/01,#N/A,#N/A,#N/A
Argentina,6/1/01,#N/A,#N/A,#N/A
Argentina,9/1/01,#N/A,#N/A,#N/A
Argentina,12/1/01,#N/A,#N/A,#N/A
Argentina,3/1/02,#N/A,#N/A,#N/A
Argentina,6/1/02,#N/A,#N/A,#N/A
Argentina,9/1/02,#N/A,#N/A,#N/A
Argentina,12/1/02,#N/A,#N/A,#N/A
Argentina,3/1/03,#N/A,#N/A,#N/A
Argentina,6/1/03,#N/A,#N/A,#N/A
Argentina,9/1/03,#N/A,#N/A,#N/A
Argentina,12/1/03,#N/A,#N/A,#N/A
Argentina,3/1/04,#N/A,#N/A,#N/A
Argentina,6/1/04,#N/A,#N/A,#N/A
Argentina,9/1/04,#N/A,#N/A,#N/A
Argentina,12/1/04,#N/A,#N/A,#N/A
Argentina,3/1/05,#N/A,#N/A,#N/A
Argentina,6/1/05,#N/A,#N/A,#N/A
Argentina,9/1/05,#N/A,#N/A,#N/A
Argentina,12/1/05,#N/A,#N/A,#N/A
Argentina,3/1/06,#N/A,#N/A,#N/A
Argentina,6/1/06,#N/A,#N/A,#N/A
Argentina,9/1/06,#N/A,#N/A,#N/A
Argentina,12/1/06,#N/A,#N/A,#N/A
Argentina,3/1/07,#N/A,#N/A,#N/A
Argentina,6/1/07,#N/A,#N/A,#N/A
Argentina,9/1/07,#N/A,#N/A,#N/A
Argentina,12/1/07,#N/A,#N/A,#N/A
Argentina,3/1/08,#N/A,#N/A,#N/A
Argentina,6/1/08,#N/A,#N/A,#N/A
Argentina,9/1/08,#N/A,#N/A,#N/A
Argentina,12/1/08,#N/A,#N/A,#N/A
Argentina,3/1/09,#N/A,#N/A,#N/A
Argentina,6/1/09,#N/A,#N/A,#N/A
Argentina,9/1/09,#N/A,#N/A,#N/A
Argentina,12/1/09,#N/A,#N/A,#N/A
Argentina,3/1/10,#N/A,#N/A,#N/A
Argentina,6/1/10,#N/A,#N/A,#N/A
Argentina,9/1/10,#N/A,#N/A,#N/A
Argentina,12/1/10,#N/A,#N/A,#N/A
Argentina,3/1/11,#N/A,#N/A,#N/A
Argentina,6/1/11,#N/A,#N/A,#N/A
Argentina,9/1/11,#N/A,#N/A,#N/A
Argentina,12/1/11,#N/A,#N/A,#N/A
Argentina,3/1/12,#N/A,#N/A,#N/A
Argentina,6/1/12,#N/A,#N/A,#N/A
Argentina,9/1/12,#N/A,#N/A,#N/A
Argentina,12/1/12,#N/A,#N/A,#N/A
Argentina,3/1/13,#N/A,#N/A,#N/A
Argentina,6/1/13,#N/A,#N/A,#N/A
Argentina,9/1/13,#N/A,#N/A,#N/A
Argentina,12/1/13,#N/A,#N/A,#N/A
Argentina,3/1/14,#N/A,#N/A,#N/A
Argentina,6/1/14,#N/A,#N/A,#N/A
Argentina,9/1/14,#N/A,#N/A,#N/A
Argentina,12/1/14,#N/A,#N/A,#N/A
Argentina,3/1/15,#N/A,#N/A,#N/A
Argentina,6/1/15,#N/A,#N/A,#N/A
Argentina,9/1/15,#N/A,#N/A,#N/A
Argentina,12/1/15,#N/A,#N/A,#N/A
Argentina,3/1/16,#N/A,#N/A,#N/A
Argentina,6/1/16,#N/A,#N/A,#N/A
Argentina,9/1/16,#N/A,#N/A,#N/A
Argentina,12/1/16,#N/A,#N/A,#N/A
Argentina,3/1/17,#N/A,#N/A,#N/A
Argentina,6/1/17,#N/A,#N/A,#N/A
Argentina,9/1/17,#N/A,#N/A,#N/A
Argentina,12/1/17,#N/A,#N/A,#N/A
Argentina,3/1/18,#N/A,#N/A,#N/A
Argentina,6/1/18,#N/A,#N/A,#N/A
Argentina,9/1/18,#N/A,#N/A,#N/A
Argentina,12/1/18,#N/A,#N/A,#N/A
Argentina,3/1/19,#N/A,#N/A,#N/A
Argentina,6/1/19,#N/A,#N/A,#N/A
Argentina,9/1/19,#N/A,#N/A,#N/A
Argentina,12/1/19,#N/A,#N/A,#N/A
Armenia,3/1/00,#N/A,29.55524692,#N/A
Armenia,6/1/00,#N/A,8.311084088,#N/A
Armenia,9/1/00,#N/A,-7.034010621,#N/A
Armenia,12/1/00,#N/A,6.753955689,#N/A
Armenia,3/1/01,#N/A,11.70111301,#N/A
Armenia,6/1/01,#N/A,3.596289774,#N/A
Armenia,9/1/01,#N/A,15.41214387,#N/A
Armenia,12/1/01,#N/A,10.41073822,#N/A
Armenia,3/1/02,#N/A,7.765608859,#N/A
Armenia,6/1/02,#N/A,2.122369169,#N/A
Armenia,9/1/02,#N/A,22.45223394,#N/A
Armenia,12/1/02,#N/A,19.70688787,#N/A
Armenia,3/1/03,#N/A,11.06931604,#N/A
Armenia,6/1/03,#N/A,21.04855773,#N/A
Armenia,9/1/03,#N/A,12.06834475,#N/A
Armenia,12/1/03,#N/A,11.14717788,#N/A
Armenia,3/1/04,#N/A,6.130713821,#N/A
Armenia,6/1/04,#N/A,11.71734574,#N/A
Armenia,9/1/04,#N/A,11.70326213,#N/A
Armenia,12/1/04,#N/A,9.146247042,#N/A
Armenia,3/1/05,#N/A,11.29835466,#N/A
Armenia,6/1/05,#N/A,21.95399429,#N/A
Armenia,9/1/05,#N/A,15.82786099,#N/A
Armenia,12/1/05,#N/A,19.4026035,#N/A
Armenia,3/1/06,#N/A,14.26723139,#N/A
Armenia,6/1/06,#N/A,21.38542445,#N/A
Armenia,9/1/06,#N/A,14.1583684,#N/A
Armenia,12/1/06,#N/A,8.621343417,#N/A
Armenia,3/1/07,#N/A,12.74045495,#N/A
Armenia,6/1/07,#N/A,10.91042794,#N/A
Armenia,9/1/07,#N/A,17.22717602,#N/A
Armenia,12/1/07,#N/A,12.37917112,#N/A
Armenia,3/1/08,#N/A,11.87372666,#N/A
Armenia,6/1/08,#N/A,4.446155731,#N/A
Armenia,9/1/08,#N/A,9.248067577,#N/A
Armenia,12/1/08,#N/A,-5.534604411,#N/A
Armenia,3/1/09,#N/A,-5.005497986,#N/A
Armenia,6/1/09,#N/A,-18.68082317,#N/A
Armenia,9/1/09,#N/A,-24.11363228,#N/A
Armenia,12/1/09,#N/A,-6.172563557,#N/A
Armenia,3/1/10,#N/A,1.031960322,#N/A
Armenia,6/1/10,#N/A,4.457065512,#N/A
Armenia,9/1/10,#N/A,-0.999204473,#N/A
Armenia,12/1/10,#N/A,3.198757892,#N/A
Armenia,3/1/11,#N/A,1.240914061,#N/A
Armenia,6/1/11,#N/A,1.950469198,#N/A
Armenia,9/1/11,#N/A,3.384854008,#N/A
Armenia,12/1/11,#N/A,1.208234266,#N/A
Armenia,3/1/12,#N/A,4.169415947,#N/A
Armenia,6/1/12,#N/A,7.479738631,#N/A
Armenia,9/1/12,#N/A,3.65424455,#N/A
Armenia,12/1/12,#N/A,-0.508025705,#N/A
Armenia,3/1/13,#N/A,15.53022741,#N/A
Armenia,6/1/13,#N/A,4.934849868,#N/A
Armenia,9/1/13,#N/A,3.029373707,#N/A
Armenia,12/1/13,#N/A,8.536031838,#N/A
Armenia,3/1/14,#N/A,-0.675466777,#N/A
Armenia,6/1/14,#N/A,2.001342198,#N/A
Armenia,9/1/14,#N/A,4.955485732,#N/A
Armenia,12/1/14,#N/A,4.39841434,#N/A
Armenia,3/1/15,#N/A,2.662330043,#N/A
Armenia,6/1/15,#N/A,2.015874081,#N/A
Armenia,9/1/15,#N/A,1.790122276,#N/A
Armenia,12/1/15,#N/A,-1.272044387,#N/A
Armenia,3/1/16,#N/A,3.015034744,#N/A
Armenia,6/1/16,#N/A,4.211542563,#N/A
Armenia,9/1/16,#N/A,1.825859755,#N/A
Armenia,12/1/16,#N/A,-0.392882021,#N/A
Armenia,3/1/17,#N/A,9.013756152,#N/A
Armenia,6/1/17,#N/A,5.734957488,#N/A
Armenia,9/1/17,#N/A,3.097200542,#N/A
Armenia,12/1/17,#N/A,15.97085313,#N/A
Armenia,3/1/18,#N/A,11.29257269,#N/A
Armenia,6/1/18,#N/A,10.44124706,#N/A
Armenia,9/1/18,#N/A,2.867638085,#N/A
Armenia,12/1/18,#N/A,0.725732259,#N/A
Armenia,3/1/19,#N/A,9.896685141,#N/A
Armenia,6/1/19,#N/A,6.665871367,#N/A
Armenia,9/1/19,#N/A,7.626996201,#N/A
Armenia,12/1/19,#N/A,7.006189636,#N/A
Australia,3/1/00,#N/A,4.963627332,#N/A
Australia,6/1/00,#N/A,4.780341322,#N/A
Australia,9/1/00,#N/A,2.426492881,#N/A
Australia,12/1/00,#N/A,0.48832174,#N/A
Australia,3/1/01,-2.276908627,0.040252175,2.317160802
Australia,6/1/01,-2.817098532,-0.49993773,2.317160802
Australia,9/1/01,0.370813931,2.687974733,2.317160802
Australia,12/1/01,2.284271772,4.601432574,2.317160802
Australia,3/1/02,0.974506795,3.586080804,2.611574009
Australia,6/1/02,2.180480552,5.086467767,2.905987215
Australia,9/1/02,0.918761234,4.119161656,3.200400422
Australia,12/1/02,0.193028224,3.687841853,3.494813629
Australia,3/1/03,-1.430683429,2.307348876,3.738032305
Australia,6/1/03,-1.692670526,2.288580456,3.981250982
Australia,9/1/03,-1.164473916,3.059995742,4.224469658
Australia,12/1/03,0.542028324,5.009716658,4.467688334
Australia,3/1/04,1.446988481,5.776707623,4.329719142
Australia,6/1/04,1.831432568,6.023182517,4.191749949
Australia,9/1/04,1.53678095,5.590561706,4.053780756
Australia,12/1/04,0.005882151,3.921693715,3.915811564
Australia,3/1/05,-0.195639155,4.054829219,4.250468374
Australia,6/1/05,0.28962327,4.874748454,4.585125184
Australia,9/1/05,0.142135513,5.061917507,4.919781994
Australia,12/1/05,0.438080025,5.692518829,5.254438804
Australia,3/1/06,-0.353327981,4.713795456,5.067123437
Australia,6/1/06,-1.652409873,3.227398197,4.87980807
Australia,9/1/06,-0.526745374,4.16574733,4.692492704
Australia,12/1/06,0.147194273,4.65237161,4.505177337
Australia,3/1/07,2.211848338,6.979072935,4.767224597
Australia,6/1/07,2.848836624,7.878108481,5.029271857
Australia,9/1/07,1.020761083,6.312080201,5.291319118
Australia,12/1/07,-0.365112596,5.188253782,5.553366378
Australia,3/1/08,-2.654016598,3.212221188,5.866237786
Australia,6/1/08,-1.596217798,4.582891395,6.179109193
Australia,9/1/08,-0.755053436,5.736927165,6.491980601
Australia,12/1/08,-1.965279138,4.839572871,6.804852009
Australia,3/1/09,-1.537054659,3.842681347,5.379736006
Australia,6/1/09,-3.11721986,0.837400143,3.954620003
Australia,9/1/09,-4.332969751,-1.803465751,2.529504
Australia,12/1/09,-2.08099391,-0.976605913,1.104387997
Australia,3/1/10,-0.990750772,0.845794342,1.836545114
Australia,6/1/10,3.152040114,5.720742345,2.568702231
Australia,9/1/10,3.562827628,6.863686976,3.300859348
Australia,12/1/10,2.255341558,6.288358023,4.033016465
Australia,3/1/11,1.060886259,5.137144185,4.076257926
Australia,6/1/11,0.00912125,4.128620637,4.119499387
Australia,9/1/11,0.303032054,4.465772903,4.162740849
Australia,12/1/11,-0.945017078,3.260965232,4.20598231
Australia,3/1/12,0.069227535,3.394353129,3.325125594
Australia,6/1/12,0.313782035,2.758050914,2.444268879
Australia,9/1/12,-1.590575322,-0.027163159,1.563412163
Australia,12/1/12,-0.701217018,-0.01866157,0.682555448
Australia,3/1/13,-0.370245699,0.627702309,0.997948008
Australia,6/1/13,-1.149994427,0.163346142,1.313340569
Australia,9/1/13,-0.472559674,1.156173455,1.628733129
Australia,12/1/13,0.079686865,2.023812555,1.94412569
Australia,3/1/14,0.157557309,1.71466232,1.557105011
Australia,6/1/14,-0.851456653,0.318627679,1.170084332
Australia,9/1/14,-0.654031835,0.129031818,0.783063653
Australia,12/1/14,-0.689631438,-0.293588464,0.396042974
Australia,3/1/15,-0.310448371,0.064644072,0.375092443
Australia,6/1/15,-0.622764217,-0.268622305,0.354141912
Australia,9/1/15,0.475526579,0.808717961,0.333191382
Australia,12/1/15,-0.324080321,-0.01183947,0.312240851
Australia,3/1/16,-0.332284666,0.446245906,0.778530572
Australia,6/1/16,1.282220529,2.527040823,1.244820294
Australia,9/1/16,0.273966207,1.985076223,1.711110016
Australia,12/1/16,3.110055006,5.287454743,2.177399737
Australia,3/1/17,3.065913478,5.729051729,2.663138251
Australia,6/1/17,1.30843266,4.457309424,3.148876764
Australia,9/1/17,0.931293036,4.565908314,3.634615278
Australia,12/1/17,-2.587618628,1.532735163,4.120353791
Australia,3/1/18,-1.800048505,1.943065102,3.743113607
Australia,6/1/18,-0.383602216,2.982271208,3.365873424
Australia,9/1/18,0.271638849,3.260272089,2.98863324
Australia,12/1/18,0.975115329,3.586508385,2.611393056
Australia,3/1/19,#N/A,#N/A,2.672931632
Australia,6/1/19,#N/A,#N/A,2.734470207
Australia,9/1/19,#N/A,#N/A,2.796008782
Australia,12/1/19,#N/A,#N/A,2.857547357
Austria,3/1/00,#N/A,3.860922104,#N/A
Austria,6/1/00,#N/A,2.814082313,#N/A
Austria,9/1/00,#N/A,1.266526672,#N/A
Austria,12/1/00,#N/A,1.692468576,#N/A
Austria,3/1/01,0.256464972,2.029280513,1.772815541
Austria,6/1/01,-1.532158115,0.240657426,1.772815541
Austria,9/1/01,-1.83774641,-0.064930869,1.772815541
Austria,12/1/01,-1.551285598,0.221529943,1.772815541
Austria,3/1/02,-1.565013032,0.143246113,1.708259145
Austria,6/1/02,-0.653578069,0.990124681,1.64370275
Austria,9/1/02,0.491965689,2.071112043,1.579146354
Austria,12/1/02,-0.791718241,0.722871717,1.514589958
Austria,3/1/03,-0.982810681,0.772102301,1.754912982
Austria,6/1/03,-1.126133369,0.869102636,1.995236005
Austria,9/1/03,-1.573451399,0.66210763,2.235559029
Austria,12/1/03,-1.197984949,1.277897104,2.475882053
Austria,3/1/04,0.272752822,2.63074202,2.357989198
Austria,6/1/04,0.038356113,2.278452456,2.240096343
Austria,9/1/04,0.58714867,2.709352158,2.122203488
Austria,12/1/04,-0.007401179,1.996909454,2.004310633
Austria,3/1/05,-1.148639562,0.981370299,2.130009861
Austria,6/1/05,0.475263735,2.730972823,2.255709088
Austria,9/1/05,-0.16317125,2.218237066,2.381408316
Austria,12/1/05,1.429462849,3.936570393,2.507107544
Austria,3/1/06,2.16049056,4.5584344,2.39794384
Austria,6/1/06,0.528582899,2.817363035,2.288780136
Austria,9/1/06,1.518058242,3.697674675,2.179616433
Austria,12/1/06,2.501218088,4.571670817,2.070452729
Austria,3/1/07,2.395196806,4.45564155,2.060444744
Austria,6/1/07,2.28666711,4.337103868,2.050436758
Austria,9/1/07,1.59086425,3.631293023,2.040428773
Austria,12/1/07,0.708528063,2.73894885,2.030420787
Austria,3/1/08,1.034546941,2.572710257,1.538163316
Austria,6/1/08,-0.331869173,0.714036673,1.045905846
Austria,9/1/08,-1.29154782,-0.737899445,0.553648375
Austria,12/1/08,-1.459203258,-1.397812353,0.061390905
Austria,3/1/09,-4.892866736,-4.426491631,0.466375105
Austria,6/1/09,-5.165577785,-4.294218479,0.871359306
Austria,9/1/09,-2.707120679,-1.430777172,1.276343507
Austria,12/1/09,-1.423327227,0.25800048,1.681327707
Austria,3/1/10,-1.863744517,-0.453458805,1.410285712
Austria,6/1/10,0.059500366,1.198744083,1.139243717
Austria,9/1/10,1.006569295,1.874771016,0.868201721
Austria,12/1/10,0.271472864,0.86863259,0.597159726
Austria,3/1/11,3.643153639,3.949434037,0.306280398
Austria,6/1/11,2.35660907,2.37201014,0.01540107
Austria,9/1/11,0.739767197,0.464288939,-0.275478258
Austria,12/1/11,-0.021573873,-0.587931459,-0.566357586
Austria,3/1/12,0.80470524,0.573911429,-0.230793811
Austria,6/1/12,-0.154929057,-0.050159093,0.104769964
Austria,9/1/12,-0.491027638,-0.0506939,0.440333738
Austria,12/1/12,-0.230455896,0.545441617,0.775897513
Austria,3/1/13,-1.923018952,-1.166053235,0.756965717
Austria,6/1/13,-1.106978456,-0.368944534,0.738033922
Austria,9/1/13,-0.594817125,0.124285002,0.719102127
Austria,12/1/13,-0.679353823,0.020816509,0.700170332
Austria,3/1/14,-0.109265507,0.9928732,1.102138707
Austria,6/1/14,-0.247519468,1.256587614,1.504107082
Austria,9/1/14,-0.953328772,0.952746686,1.906075458
Austria,12/1/14,-0.624763085,1.683280748,2.308043833
Austria,3/1/15,-0.422000091,1.986907361,2.408907452
Austria,6/1/15,-0.383599259,2.126171812,2.509771071
Austria,9/1/15,0.261061997,2.871696687,2.61063469
Austria,12/1/15,-0.047677475,2.663820835,2.71149831
Austria,3/1/16,1.315918464,3.808073652,2.492155188
Austria,6/1/16,0.874313884,3.147125951,2.272812067
Austria,9/1/16,0.241688084,2.29515703,2.053468946
Austria,12/1/16,0.455195677,2.289321502,1.834125825
Austria,3/1/17,0.230910439,1.752678681,1.521768242
Austria,6/1/17,0.602005626,1.811416285,1.209410659
Austria,9/1/17,0.689023514,1.58607659,0.897053076
Austria,12/1/17,0.394231733,0.978927226,0.584695493
Austria,3/1/18,2.473654784,3.231749488,0.758094704
Austria,6/1/18,0.965600109,1.897094024,0.931493915
Austria,9/1/18,0.089347843,1.194240969,1.104893126
Austria,12/1/18,0.9223863,2.200678637,1.278292337
Austria,3/1/19,0.649952356,2.053663402,1.403711046
Austria,6/1/19,0.364004274,1.893134029,1.529129755
Austria,9/1/19,0.350295926,2.004844391,1.654548465
Austria,12/1/19,-0.490163676,1.289803498,1.779967174
Azerbaijan,3/1/00,#N/A,#N/A,#N/A
Azerbaijan,6/1/00,#N/A,#N/A,#N/A
Azerbaijan,9/1/00,#N/A,#N/A,#N/A
Azerbaijan,12/1/00,#N/A,#N/A,#N/A
Azerbaijan,3/1/01,#N/A,#N/A,#N/A
Azerbaijan,6/1/01,#N/A,#N/A,#N/A
Azerbaijan,9/1/01,#N/A,#N/A,#N/A
Azerbaijan,12/1/01,#N/A,#N/A,#N/A
Azerbaijan,3/1/02,#N/A,12.15422407,#N/A
Azerbaijan,6/1/02,#N/A,3.11008783,#N/A
Azerbaijan,9/1/02,#N/A,11.34802712,#N/A
Azerbaijan,12/1/02,#N/A,16.64345664,#N/A
Azerbaijan,3/1/03,#N/A,14.2783196,#N/A
Azerbaijan,6/1/03,#N/A,23.65533926,#N/A
Azerbaijan,9/1/03,#N/A,14.51550822,#N/A
Azerbaijan,12/1/03,#N/A,10.12803668,#N/A
Azerbaijan,3/1/04,#N/A,9.575785102,#N/A
Azerbaijan,6/1/04,#N/A,13.06073561,#N/A
Azerbaijan,9/1/04,#N/A,10.1758793,#N/A
Azerbaijan,12/1/04,#N/A,14.01519245,#N/A
Azerbaijan,3/1/05,#N/A,26.85980391,#N/A
Azerbaijan,6/1/05,#N/A,21.7765024,#N/A
Azerbaijan,9/1/05,#N/A,42.76935577,#N/A
Azerbaijan,12/1/05,#N/A,41.84424867,#N/A
Azerbaijan,3/1/06,#N/A,38.67485269,#N/A
Azerbaijan,6/1/06,#N/A,36.33246411,#N/A
Azerbaijan,9/1/06,#N/A,41.93624965,#N/A
Azerbaijan,12/1/06,#N/A,33.68121837,#N/A
Azerbaijan,3/1/07,#N/A,43.44273212,#N/A
Azerbaijan,6/1/07,#N/A,42.54883933,#N/A
Azerbaijan,9/1/07,#N/A,13.02985999,#N/A
Azerbaijan,12/1/07,#N/A,28.65548203,#N/A
Azerbaijan,3/1/08,#N/A,33.63842897,#N/A
Azerbaijan,6/1/08,#N/A,23.09917589,#N/A
Azerbaijan,9/1/08,#N/A,16.81711546,#N/A
Azerbaijan,12/1/08,#N/A,0.189535401,#N/A
Azerbaijan,3/1/09,#N/A,-28.85386933,#N/A
Azerbaijan,6/1/09,#N/A,-18.13286083,#N/A
Azerbaijan,9/1/09,#N/A,-9.082867353,#N/A
Azerbaijan,12/1/09,#N/A,6.166379045,#N/A
Azerbaijan,3/1/10,#N/A,33.20629265,#N/A
Azerbaijan,6/1/10,#N/A,20.43408326,#N/A
Azerbaijan,9/1/10,#N/A,1.804903563,#N/A
Azerbaijan,12/1/10,#N/A,3.157183979,#N/A
Azerbaijan,3/1/11,#N/A,2.380541712,#N/A
Azerbaijan,6/1/11,#N/A,5.343976147,#N/A
Azerbaijan,9/1/11,#N/A,10.71150897,#N/A
Azerbaijan,12/1/11,#N/A,34.67795898,#N/A
Azerbaijan,3/1/12,#N/A,16.97124774,#N/A
Azerbaijan,6/1/12,#N/A,4.855095455,#N/A
Azerbaijan,9/1/12,#N/A,11.8991387,#N/A
Azerbaijan,12/1/12,#N/A,-11.1630652,#N/A
Azerbaijan,3/1/13,#N/A,-1.496200336,#N/A
Azerbaijan,6/1/13,#N/A,3.45757031,#N/A
Azerbaijan,9/1/13,#N/A,5.505922659,#N/A
Azerbaijan,12/1/13,#N/A,6.874214996,#N/A
Azerbaijan,3/1/14,#N/A,-0.225145387,#N/A
Azerbaijan,6/1/14,#N/A,8.790880108,#N/A
Azerbaijan,9/1/14,#N/A,1.244182014,#N/A
Azerbaijan,12/1/14,#N/A,-8.52725381,#N/A
Azerbaijan,3/1/15,#N/A,-14.15171182,#N/A
Azerbaijan,6/1/15,#N/A,-11.25233358,#N/A
Azerbaijan,9/1/15,#N/A,-14.75416842,#N/A
Azerbaijan,12/1/15,#N/A,-5.671146209,#N/A
Azerbaijan,3/1/16,#N/A,-2.722325697,#N/A
Azerbaijan,6/1/16,#N/A,-2.925157154,#N/A
Azerbaijan,9/1/16,#N/A,0.633464941,#N/A
Azerbaijan,12/1/16,#N/A,-0.597232359,#N/A
Azerbaijan,3/1/17,#N/A,#N/A,#N/A
Azerbaijan,6/1/17,#N/A,#N/A,#N/A
Azerbaijan,9/1/17,#N/A,#N/A,#N/A
Azerbaijan,12/1/17,#N/A,#N/A,#N/A
Azerbaijan,3/1/18,#N/A,#N/A,#N/A
Azerbaijan,6/1/18,#N/A,#N/A,#N/A
Azerbaijan,9/1/18,#N/A,#N/A,#N/A
Azerbaijan,12/1/18,#N/A,#N/A,#N/A
Azerbaijan,3/1/19,#N/A,#N/A,#N/A
Azerbaijan,6/1/19,#N/A,#N/A,#N/A
Azerbaijan,9/1/19,#N/A,#N/A,#N/A
Azerbaijan,12/1/19,#N/A,#N/A,#N/A
Bahrain,3/1/00,#N/A,#N/A,#N/A
Bahrain,6/1/00,#N/A,#N/A,#N/A
Bahrain,9/1/00,#N/A,#N/A,#N/A
Bahrain,12/1/00,#N/A,#N/A,#N/A
Bahrain,3/1/01,#N/A,#N/A,#N/A
Bahrain,6/1/01,#N/A,#N/A,#N/A
Bahrain,9/1/01,#N/A,#N/A,#N/A
Bahrain,12/1/01,#N/A,#N/A,#N/A
Bahrain,3/1/02,#N/A,#N/A,#N/A
Bahrain,6/1/02,#N/A,#N/A,#N/A
Bahrain,9/1/02,#N/A,#N/A,#N/A
Bahrain,12/1/02,#N/A,#N/A,#N/A
Bahrain,3/1/03,#N/A,#N/A,#N/A
Bahrain,6/1/03,#N/A,#N/A,#N/A
Bahrain,9/1/03,#N/A,#N/A,#N/A
Bahrain,12/1/03,#N/A,#N/A,#N/A
Bahrain,3/1/04,#N/A,#N/A,#N/A
Bahrain,6/1/04,#N/A,#N/A,#N/A
Bahrain,9/1/04,#N/A,#N/A,#N/A
Bahrain,12/1/04,#N/A,#N/A,#N/A
Bahrain,3/1/05,#N/A,#N/A,#N/A
Bahrain,6/1/05,#N/A,#N/A,#N/A
Bahrain,9/1/05,#N/A,#N/A,#N/A
Bahrain,12/1/05,#N/A,#N/A,#N/A
Bahrain,3/1/06,#N/A,#N/A,#N/A
Bahrain,6/1/06,#N/A,#N/A,#N/A
