Quarter,Country,Current Account Balance,Bilateral Balance,Reserves,Forwards,FX Intervention
12/1/06,Japan,3.85826E-05,-89.7218,0.007265978,0,0.007265978
3/1/07,Japan,4.13046E-05,-89.2267,0.007584295,0,0.007584295
6/1/07,Japan,4.40149E-05,-87.1165,0.007860606,0,0.007860606
9/1/07,Japan,4.65436E-05,-86.1187,0.008111062,0,0.008111062
12/1/07,Japan,4.68582E-05,-84.3037,0.00820793,0,0.00820793
3/1/08,Japan,4.59066E-05,-84.5923,0.007701156,0,0.007701156
6/1/08,Japan,4.13956E-05,-83.6719,0.007110638,0,0.007110638
9/1/08,Japan,3.58624E-05,-79.6906,0.006795841,-0.006079412,0.000716429
12/1/08,Japan,2.81576E-05,-74.1204,0.005861209,-0.024396492,-0.018535282
3/1/09,Japan,2.06531E-05,-62.1593,0.004425668,-0.012031916,-0.007606248
6/1/09,Japan,2.09013E-05,-51.7151,0.003359142,-0.003529064,-0.000169922
9/1/09,Japan,2.26419E-05,-46.7757,0.00169429,0.005423077,0.007117367
12/1/09,Japan,2.78199E-05,-44.6695,0.001451141,0.023420839,0.02487198
3/1/10,Japan,3.41853E-05,-48.5283,0.001281476,0.011527634,0.01280911
6/1/10,Japan,3.62737E-05,-53.3506,0.002425651,0.003286849,0.0057125
9/1/10,Japan,3.84016E-05,-56.9249,0.007450513,0.000275041,0.007725553
12/1/10,Japan,3.8628E-05,-60.0802,0.007606693,9.53022E-05,0.007701995
3/1/11,Japan,3.65119E-05,-63.0838,0.00817839,0.000343732,0.008522122
6/1/11,Japan,3.14622E-05,-59.7502,0.007283692,0.000873038,0.008156731
9/1/11,Japan,2.74744E-05,-61.2427,0.011085007,0.002791944,0.01387695
12/1/11,Japan,2.09951E-05,-63.1282,0.026648913,0.003806988,0.030455901
3/1/12,Japan,1.6562E-05,-67.3694,0.023844773,0.005351419,0.029196192
6/1/12,Japan,1.51457E-05,-75.8011,0.020700762,0.0093375,0.030038262
9/1/12,Japan,1.1561E-05,-76.9562,0.011910826,0.008428221,0.020339047
12/1/12,Japan,9.69197E-06,-76.4559,-0.005628117,0.007498619,0.001870502
3/1/13,Japan,8.48542E-06,-74.8303,-0.004435179,0.005771424,0.001336244
6/1/13,Japan,1.01988E-05,-73.9844,0.000350476,-0.001401903,-0.001051427
9/1/13,Japan,1.03191E-05,-74.2194,0.005491237,-0.00644944,-0.000958202
12/1/13,Japan,8.99192E-06,-73.3378,0.007402833,-0.007266986,0.000135848
3/1/14,Japan,4.85802E-06,-71.3732,0.009242095,-0.007997967,0.001244128
6/1/14,Japan,2.25866E-06,-70.3801,0.006042914,-0.005250401,0.000792513
9/1/14,Japan,2.50052E-06,-67.9317,0.001960406,-0.001148238,0.000812168
12/1/14,Japan,7.4907E-06,-67.6128,0.002037305,-0.00093181,0.001105495
3/1/15,Japan,1.63373E-05,-68.2194,0.001142761,-0.000171414,0.000971347
6/1/15,Japan,2.21084E-05,-69.0981,0.002320289,-0.000113825,0.002206463
9/1/15,Japan,2.77746E-05,-68.8549,0.001896803,-6.75172E-05,0.001829286
12/1/15,Japan,3.10654E-05,-69.0576,0.001639817,0.000331607,0.001971424
3/1/16,Japan,3.44322E-05,-68.7059,0.00078818,0.000159663,0.000947843
6/1/16,Japan,3.6218E-05,-67.6068,4.36362E-05,-0.000208363,-0.000164727
9/1/16,Japan,3.86379E-05,-68.3971,-0.000751061,0.000601683,-0.000149378
12/1/16,Japan,3.99514E-05,-68.7534,-0.001784632,0.000881973,-0.000902659
3/1/17,Japan,4.03848E-05,-69.0895,0.000665351,-0.000997825,-0.000332474
6/1/17,Japan,4.0005E-05,-69.1137,0.001860699,-0.001625078,0.000235621
9/1/17,Japan,4.15758E-05,-69.4254,0.00416373,-0.00251157,0.00165216
12/1/17,Japan,4.14127E-05,-68.8326,0.005279299,-0.00183584,0.003443459
3/1/18,Japan,4.05561E-05,-68.8976,0.004634405,-0.000495821,0.004138585
6/1/18,Japan,4.08658E-05,-69.1114,0.00496256,1.80822E-06,0.004964368
9/1/18,Japan,3.81924E-05,-67.2931,0.005479084,-0.000523736,0.004955348
12/1/18,Japan,3.52576E-05,-67.1958,0.004722541,0.000433909,0.00515645
3/1/19,Japan,3.5189E-05,-67.5632,0.005864835,-0.001011178,0.004853657
6/1/19,Japan,3.42898E-05,-68.9838,0.006098653,-0.001009509,0.005089144
9/1/19,Japan,3.42909E-05,-71.2698,0.004216743,0.000397806,0.004614549
12/1/19,Japan,3.96163E-05,-68.9836,0.006231472,-0.000527686,0.005703786
12/1/00,Malaysia,0.083086931,-14.6309,-0.021057784,-0.000137053,-0.021194837
3/1/01,Malaysia,0.071379773,-14.2488,-0.07654437,-0.00013613,-0.0766805
6/1/01,Malaysia,0.071366188,-14.1909,-0.072591991,-0.005419765,-0.078011756
9/1/01,Malaysia,0.077160341,-13.6914,-0.022182919,3.90694E-05,-0.022143849
12/1/01,Malaysia,0.072100362,-12.9826,0.011758948,8.90613E-05,0.011848009
3/1/02,Malaysia,0.071218285,-12.9208,0.056774378,8.84738E-05,0.056862852
6/1/02,Malaysia,0.066705296,-12.8795,0.074706144,0.005596203,0.080302347
9/1/02,Malaysia,0.061469547,-13.42,0.040870262,6.57221E-05,0.040935984
12/1/02,Malaysia,0.073062741,-13.6653,0.034971161,1.82095E-05,0.034989371
3/1/03,Malaysia,0.087777022,-14.0894,0.019912219,1.76658E-05,0.019929885
6/1/03,Malaysia,0.100973343,-14.2756,0.031000142,0,0.031000142
9/1/03,Malaysia,0.112610622,-14.2795,0.059039129,-8.52253E-06,0.059030607
12/1/03,Malaysia,0.110993293,-14.5261,0.087220713,0.004574047,0.09179476
3/1/04,Malaysia,0.109748957,-14.678,0.134945286,0.033594143,0.168539429
6/1/04,Malaysia,0.107977823,-15.4227,0.133256371,0.031255399,0.16451177
9/1/04,Malaysia,0.1100094,-16.4491,0.123694614,0.041693199,0.165387813
12/1/04,Malaysia,0.110986539,-17.3289,0.162169026,0.055531431,0.217700457
3/1/05,Malaysia,0.123467112,-18.5443,0.152858586,0.0275753,0.180433886
6/1/05,Malaysia,0.131629156,-20.2439,0.151310445,0.023555252,0.174865697
9/1/05,Malaysia,0.134085177,-21.6243,0.157553709,-0.007283844,0.150269865
12/1/05,Malaysia,0.137588397,-23.2242,0.023548843,-0.053806202,-0.030257359
3/1/06,Malaysia,0.130457275,-23.7273,-0.004921751,-0.035579438,-0.04050119
6/1/06,Malaysia,0.127918356,-23.5383,0.009772524,-0.015968708,-0.006196184
9/1/06,Malaysia,0.139792821,-24.0057,-0.0119598,0.003006169,-0.008953631
12/1/06,Malaysia,0.153690154,-24.089,0.040205666,0.015771391,0.055977057
3/1/07,Malaysia,0.149222261,-24.2075,0.056143289,0.042196732,0.098340021
6/1/07,Malaysia,0.154444907,-23.3872,0.080068428,0.064760381,0.144828809
9/1/07,Malaysia,0.15339938,-21.9625,0.064746094,0.043160551,0.107906645
12/1/07,Malaysia,0.146671607,-20.9483,0.064712569,0.054582788,0.119295357
3/1/08,Malaysia,0.145158032,-20.4413,0.109936306,0.046111791,0.156048097
6/1/08,Malaysia,0.157865546,-20.4274,0.095574984,-0.0066361,0.088938883
9/1/08,Malaysia,0.163432242,-19.4372,0.057246676,-0.042699037,0.014547639
12/1/08,Malaysia,0.163206439,-17.7866,-0.014494802,-0.056801313,-0.071296115
3/1/09,Malaysia,0.172353137,-16.0511,-0.077020737,-0.086079302,-0.163100039
6/1/09,Malaysia,0.162943221,-14.086,-0.116572183,-0.069084073,-0.185656256
9/1/09,Malaysia,0.15021583,-13.154,-0.061007409,-0.011321427,-0.072328837
12/1/09,Malaysia,0.148087384,-12.8794,0.018222745,0.003060336,0.021283081
3/1/10,Malaysia,0.14409914,-12.9983,0.014201388,0.005808109,0.020009497
6/1/10,Malaysia,0.120818005,-13.0734,0.019052724,0.009105887,0.028158611
9/1/10,Malaysia,0.107957288,-12.5464,0.012559214,0.018316493,0.030875707
12/1/10,Malaysia,0.098948365,-11.8214,0.036713763,0.027454413,0.064168176
3/1/11,Malaysia,0.092949628,-11.1633,0.053152548,0.040116409,0.093268957
6/1/11,Malaysia,0.101927256,-10.9168,0.111372926,0.046825294,0.15819822
9/1/11,Malaysia,0.10859673,-11.0984,0.103395916,0.026288561,0.129684477
12/1/11,Malaysia,0.107528241,-11.5128,0.094823585,-0.003869099,0.090954486
3/1/12,Malaysia,0.095861183,-12.4133,0.076527905,-0.009410686,0.067117219
6/1/12,Malaysia,0.076472078,-12.5903,0.018982331,-0.02657878,-0.007596449
9/1/12,Malaysia,0.054299422,-13.0032,0.017046573,-0.015283179,0.001763394
12/1/12,Malaysia,0.051154391,-13.1172,0.011749755,0.002161194,0.013910949
3/1/13,Malaysia,0.047602469,-12.8972,0.017756351,-0.009658795,0.008097556
6/1/13,Malaysia,0.041359209,-13.6725,0.010766594,-0.00413828,0.006628314
9/1/13,Malaysia,0.042154179,-13.8372,0.006134784,-0.020389509,-0.014254725
12/1/13,Malaysia,0.034188868,-14.2728,-0.003569239,-0.012472859,-0.016042097
3/1/14,Malaysia,0.039956595,-14.6692,-0.026177604,-0.014235996,-0.040413601
6/1/14,Malaysia,0.052602555,-15.1812,-0.021229877,-0.016854688,-0.038084565
9/1/14,Malaysia,0.050392467,-16.2001,-0.017573786,0.002482861,-0.015090925
12/1/14,Malaysia,0.043295432,-17.4948,-0.03844932,-0.009327162,-0.047776481
3/1/15,Malaysia,0.034971921,-18.7445,-0.04314671,-0.004571651,-0.047718361
6/1/15,Malaysia,0.028179251,-20.0914,-0.04830913,-0.000902299,-0.049211429
9/1/15,Malaysia,0.026430064,-21.0388,-0.077041107,-0.028009571,-0.105050678
12/1/15,Malaysia,0.03001115,-21.694,-0.046652795,-0.019834508,-0.066487304
3/1/16,Malaysia,0.025647839,-22.3228,-0.022477857,-0.017689779,-0.040167636
6/1/16,Malaysia,0.020880995,-23.384,-0.017231257,-0.014285303,-0.03151656
9/1/16,Malaysia,0.022587921,-24.1642,0.013233243,0.012020462,0.025253705
12/1/16,Malaysia,0.023667916,-24.8333,0.004883197,-0.007914816,-0.003031618
3/1/17,Malaysia,0.022187516,-24.9082,0.001357506,-0.040822496,-0.03946499
6/1/17,Malaysia,0.027234083,-24.3444,0.005554973,-0.040379578,-0.034824605
9/1/17,Malaysia,0.030027054,-23.8563,0.009076366,-0.029401577,-0.020325211
12/1/17,Malaysia,0.028048914,-24.4975,0.012032138,-0.005396942,0.006635196
3/1/18,Malaysia,0.033813297,-25.0571,0.026863276,0.032130352,0.058993627
6/1/18,Malaysia,0.027871584,-25.9891,0.018404507,0.001106559,0.019511067
9/1/18,Malaysia,0.021480574,-26.6948,0.011525048,-0.021063226,-0.009538177
12/1/18,Malaysia,0.021174767,-26.3443,0.005881044,-0.030099828,-0.024218783
3/1/19,Malaysia,0.022664682,-26.4677,-0.003302666,-0.020144957,-0.023447623
6/1/19,Malaysia,0.030274183,-25.6524,-0.003589697,0.004147093,0.000557396
9/1/19,Malaysia,0.035480063,-26.3485,0.003039857,0.017252897,0.020292755
12/1/19,Malaysia,0.032981697,-27.4471,0.005672658,0.019799342,0.025472
12/1/00,Mexico,-0.020582568,-24.5773,0.005363212,0,0.005363212
3/1/01,Mexico,-0.020044278,-25.4061,0.005457268,0,0.005457268
6/1/01,Mexico,-0.019666585,-27.2317,0.010600799,0,0.010600799
9/1/01,Mexico,-0.018451672,-29.3557,0.011621162,0,0.011621162
12/1/01,Mexico,-0.017923262,-30.0414,0.012207169,0,0.012207169
3/1/02,Mexico,-0.016433926,-32.1328,0.007742056,0,0.007742056
6/1/02,Mexico,-0.015618523,-33.8716,0.006094333,0,0.006094333
9/1/02,Mexico,-0.015650683,-35.1911,0.004914131,0,0.004914131
12/1/02,Mexico,-0.013845624,-37.1459,0.007521112,0,0.007521112
3/1/03,Mexico,-0.012179782,-39.5878,0.010052998,0,0.010052998
6/1/03,Mexico,-0.010702272,-39.9121,0.012888069,0,0.012888069
9/1/03,Mexico,-0.008530831,-40.1266,0.010965676,0,0.010965676
12/1/03,Mexico,-0.005707088,-40.6481,0.011305072,0,0.011305072
3/1/04,Mexico,-0.004784674,-40.3891,0.010275578,0,0.010275578
6/1/04,Mexico,-0.001881185,-41.975,0.006888712,0,0.006888712
9/1/04,Mexico,-0.001292042,-43.1676,0.00972326,0,0.00972326
12/1/04,Mexico,-0.00362523,-45.1701,0.006534186,0,0.006534186
3/1/05,Mexico,-0.006569447,-45.1897,0.003048091,0,0.003048091
6/1/05,Mexico,-0.007947566,-47.105,0.006262262,0,0.006262262
9/1/05,Mexico,-0.007410538,-47.959,0.009084402,0,0.009084402
12/1/05,Mexico,-0.005547825,-49.8611,0.011398998,0,0.011398998
3/1/06,Mexico,-0.003477428,-54.1357,0.013087612,0,0.013087612
6/1/06,Mexico,-0.003390013,-57.0253,0.02064566,0,0.02064566
9/1/06,Mexico,-0.003678904,-62.3104,0.014060241,0,0.014060241
12/1/06,Mexico,-0.003518804,-64.5315,0.002216132,0,0.002216132
3/1/07,Mexico,-0.006984703,-66.1529,-0.000227691,0,-0.000227691
6/1/07,Mexico,-0.009156598,-67.4431,-0.006983801,0,-0.006983801
9/1/07,Mexico,-0.009155667,-69.1321,-0.001313271,0,-0.001313271
12/1/07,Mexico,-0.009400444,-74.7958,0.010273342,0,0.010273342
3/1/08,Mexico,-0.008475284,-74.9366,0.014090299,0,0.014090299
6/1/08,Mexico,-0.008127869,-76.3037,0.014322286,0,0.014322286
9/1/08,Mexico,-0.010757491,-73.665,0.01440046,0,0.01440046
12/1/08,Mexico,-0.014979816,-64.7214,0.007233813,0,0.007233813
3/1/09,Mexico,-0.013844712,-57.7367,-0.005164898,0,-0.005164898
6/1/09,Mexico,-0.013182514,-50.0576,-0.012947936,0,-0.012947936
9/1/09,Mexico,-0.014794194,-45.2027,-0.012490221,0,-0.012490221
12/1/09,Mexico,-0.008602556,-47.7622,0.004974634,0,0.004974634
3/1/10,Mexico,-0.006336541,-53.2555,0.016869804,0,0.016869804
6/1/10,Mexico,-0.00527929,-59.3694,0.024516741,0,0.024516741
9/1/10,Mexico,-0.001164418,-64.9097,0.025377818,0,0.025377818
12/1/10,Mexico,-0.004533996,-66.321,0.019567764,0,0.019567764
3/1/11,Mexico,-0.00637961,-66.9544,0.023959128,0,0.023959128
6/1/11,Mexico,-0.008369845,-66.7192,0.024226847,0,0.024226847
9/1/11,Mexico,-0.011899084,-65.3289,0.022688851,0,0.022688851
12/1/11,Mexico,-0.01000204,-64.5849,0.023950442,0,0.023950442
3/1/12,Mexico,-0.01165016,-65.0342,0.023145647,0,0.023145647
6/1/12,Mexico,-0.01139906,-65.6016,0.024539447,0,0.024539447
9/1/12,Mexico,-0.010831065,-64.1841,0.019725948,0,0.019725948
12/1/12,Mexico,-0.015467512,-61.7185,0.014585019,0,0.014585019
3/1/13,Mexico,-0.018499611,-58.5163,0.013514531,0,0.013514531
6/1/13,Mexico,-0.024010635,-55.3105,0.008776991,0,0.008776991
9/1/13,Mexico,-0.024893573,-55.1271,0.011637355,0,0.011637355
12/1/13,Mexico,-0.024650557,-54.6016,0.01395864,0,0.01395864
3/1/14,Mexico,-0.024966394,-53.2817,0.013475732,0,0.013475732
6/1/14,Mexico,-0.02391196,-52.5583,0.017433457,0,0.017433457
9/1/14,Mexico,-0.02150083,-52.3568,0.014860403,0,0.014860403
12/1/14,Mexico,-0.019076017,-54.7228,0.012421242,0,0.012421242
3/1/15,Mexico,-0.019595157,-56.3919,0.011062143,0,0.011062143
6/1/15,Mexico,-0.019542194,-58.1911,0.003738854,0,0.003738854
9/1/15,Mexico,-0.024283856,-58.8821,-0.007595017,0,-0.007595017
12/1/15,Mexico,-0.026235676,-59.9731,-0.013370977,0,-0.013370977
3/1/16,Mexico,-0.026861925,-61.2249,-0.016126901,0,-0.016126901
6/1/16,Mexico,-0.026751516,-62.1267,-0.014853728,0,-0.014853728
9/1/16,Mexico,-0.024973321,-63.1061,-0.002674615,0,-0.002674615
12/1/16,Mexico,-0.022264527,-63.2718,-0.000127192,0,-0.000127192
3/1/17,Mexico,-0.024499118,-64.8926,-0.000370012,0,-0.000370012
6/1/17,Mexico,-0.019843831,-67.1227,-0.00274041,0,-0.00274041
9/1/17,Mexico,-0.018958022,-67.918,-0.005196072,0,-0.005196072
12/1/17,Mexico,-0.017376346,-69.3011,-0.004108704,0,-0.004108704
3/1/18,Mexico,-0.016052683,-71.0545,-0.002303186,0,-0.002303186
6/1/18,Mexico,-0.016904036,-71.5265,0.001753305,0,0.001753305
9/1/18,Mexico,-0.01752151,-76.8213,0.002054223,0,0.002054223
12/1/18,Mexico,-0.018205204,-80.6579,0.000391687,0,0.000391687
3/1/19,Mexico,-0.016667141,-85.2787,0.002255623,0,0.002255623
6/1/19,Mexico,-0.010290253,-93.4927,0.003552411,0,0.003552411
9/1/19,Mexico,-0.004002764,-97.7025,0.000915209,0,0.000915209
12/1/19,Mexico,-0.002331038,-101.752,0.003063491,0,0.003063491
12/1/00,Russia,0.163275409,-5.566,0.057601367,0,0.057601367
3/1/01,Russia,0.154651155,-5.8497,0.050506134,0,0.050506134
6/1/01,Russia,0.138327169,-5.1716,0.045360848,0,0.045360848
9/1/01,Russia,0.122130632,-4.3232,0.038790901,0,0.038790901
12/1/01,Russia,0.09792503,-3.5482,0.025088443,0,0.025088443
3/1/02,Russia,0.079996415,-2.274,0.020561415,0,0.020561415
6/1/02,Russia,0.074359736,-2.9671,0.022230082,0,0.022230082
9/1/02,Russia,0.072432234,-3.4728,0.023718794,0,0.023718794
12/1/02,Russia,0.074479085,-4.4732,0.030837151,0,0.030837151
3/1/03,Russia,0.084159704,-5.6911,0.047762229,0,0.047762229
6/1/03,Russia,0.079965648,-5.9981,0.050107471,0,0.050107471
9/1/03,Russia,0.075433942,-6.8067,0.033724564,0,0.033724564
12/1/03,Russia,0.071823996,-6.1709,0.057161131,0,0.057161131
3/1/04,Russia,0.069615005,-5.8083,0.051468223,0,0.051468223
6/1/04,Russia,0.075599305,-6.4569,0.042055002,0,0.042055002
9/1/04,Russia,0.084661564,-6.7046,0.054840609,0,0.054840609
12/1/04,Russia,0.092693111,-8.9306,0.071601558,0,0.071601558
3/1/05,Russia,0.098159842,-10.3921,0.078744102,0,0.078744102
6/1/05,Russia,0.104825742,-11.3316,0.091709019,0,0.091709019
9/1/05,Russia,0.104131371,-11.7707,0.087675592,0,0.087675592
12/1/05,Russia,0.103474588,-11.3443,0.075361167,0,0.075361167
3/1/06,Russia,0.109847391,-11.4765,0.079219253,0,0.079219253
6/1/06,Russia,0.104725901,-12.9458,0.099211029,0,0.099211029
9/1/06,Russia,0.101369019,-15.1955,0.09790681,0,0.09790681
12/1/06,Russia,0.087016213,-15.1279,0.101296352,0,0.101296352
3/1/07,Russia,0.075389659,-14.6172,0.106546409,0,0.106546409
6/1/07,Russia,0.062310666,-13.3764,0.120909175,0,0.120909175
9/1/07,Russia,0.050651809,-11.4886,0.108355283,-0.001034,0.107321284
12/1/07,Russia,0.051770995,-12.0309,0.10679864,0,0.10679864
3/1/08,Russia,0.05822566,-12.8588,0.084833341,0,0.084833341
6/1/08,Russia,0.061605538,-14.9156,0.077157212,0,0.077157212
9/1/08,Russia,0.064330089,-17.6336,0.071851902,0.000520638,0.072372539
12/1/08,Russia,0.058412004,-17.4485,-0.021875741,-0.004003541,-0.025879282
3/1/09,Russia,0.046449773,-16.7272,-0.04947767,-0.000267446,-0.049745116
6/1/09,Russia,0.036288015,-14.8963,-0.088681907,0,-0.088681907
9/1/09,Russia,0.032631516,-12.9741,-0.112331731,0.000286101,-0.11204563
12/1/09,Russia,0.038345726,-12.8676,0.00257,0.005421674,0.007991674
3/1/10,Russia,0.051411155,-13.9347,0.035745437,0.000312009,0.036057446
6/1/10,Russia,0.057055854,-16.0474,0.041775311,0,0.041775311
9/1/10,Russia,0.046639648,-17.9795,0.047513584,0,0.047513584
12/1/10,Russia,0.041407629,-19.6973,0.022560621,0,0.022560621
3/1/11,Russia,0.037605258,-21.6946,0.017638458,0,0.017638458
6/1/11,Russia,0.037717863,-23.2741,0.009233005,0,0.009233005
9/1/11,Russia,0.041850879,-24.092,0.006407214,0,0.006407214
12/1/11,Russia,0.047690113,-26.3006,0.006192253,0,0.006192253
3/1/12,Russia,0.050932875,-25.0206,0.003413339,0,0.003413339
6/1/12,Russia,0.047375162,-22.8494,0.004378854,-0.001717755,0.002661099
9/1/12,Russia,0.041527721,-21.2239,0.005905542,-0.00068546,0.005220082
12/1/12,Russia,0.032696157,-18.6696,0.013768198,-0.0040524,0.009715798
3/1/13,Russia,0.025589135,-18.3248,0.013696496,-0.002671025,0.011025471
6/1/13,Russia,0.018780797,-17.8067,0.004888463,-0.001308129,0.003580335
9/1/13,Russia,0.015851023,-17.2182,0.000908373,-0.002899374,-0.001991001
12/1/13,Russia,0.014645561,-15.9408,-0.009672286,0.000129859,-0.009542428
3/1/14,Russia,0.01532431,-15.4576,-0.024257271,-0.003458441,-0.027715712
6/1/14,Russia,0.020032722,-14.203,-0.026980787,0.000732332,-0.026248456
9/1/14,Russia,0.023124367,-13.6131,-0.026352101,0.003871409,-0.022480692
12/1/14,Russia,0.027721287,-12.9072,-0.051837922,0.00386556,-0.047972362
3/1/15,Russia,0.032864238,-11.8318,-0.048124311,0.007132565,-0.040991746
6/1/15,Russia,0.038745161,-11.0416,-0.048098328,0.002359052,-0.045739276
9/1/15,Russia,0.0454589,-10.1158,-0.044883854,-0.000391123,-0.045274977
12/1/15,Russia,0.049536119,-9.286,0.001245103,0.000228761,0.001473864
3/1/16,Russia,0.038106764,-8.1987,0.010875316,0.000217301,0.011092617
6/1/16,Russia,0.028489014,-8.1174,0.016586297,0.001038436,0.017624734
9/1/16,Russia,0.022696884,-7.5474,0.011371668,0.000167654,0.011539321
12/1/16,Russia,0.018897959,-8.7122,0.006366873,0.000448879,0.006815752
3/1/17,Russia,0.023762842,-10.047,0.012176737,3.94425E-05,0.012216179
6/1/17,Russia,0.02244327,-9.9484,0.013756103,-0.00028715,0.013468953
9/1/17,Russia,0.019326193,-10.1923,0.01545215,-0.000138966,0.015313184
12/1/17,Russia,0.020543136,-10.0548,0.01433907,0.002606787,0.016945857
3/1/18,Russia,0.02535493,-10.4747,0.018905218,-3.3844E-05,0.018871374
6/1/18,Russia,0.035029126,-11.5834,0.020994443,0.000139684,0.021134128
9/1/18,Russia,0.053406504,-13.4715,0.019913577,0,0.019913577
12/1/18,Russia,0.068603563,-14.2165,0.023099626,-0.002751333,0.020348293
3/1/19,Russia,0.072072285,-13.6487,0.02298064,-0.000308962,0.022671678
6/1/19,Russia,0.067008338,-14.8992,0.026160486,-0.000175019,0.025985467
9/1/19,Russia,0.056052356,-14.7253,0.032487525,0,0.032487525
12/1/19,Russia,0.041741264,-16.498,0.039317093,-8.43138E-05,0.03923278
12/1/00,Saudi Arabia,#N/A,-8.1306,#N/A,#N/A,0
3/1/01,Saudi Arabia,#N/A,-8.553,#N/A,#N/A,0
6/1/01,Saudi Arabia,#N/A,-8.3667,#N/A,#N/A,0
9/1/01,Saudi Arabia,#N/A,-8.0859,#N/A,#N/A,0
12/1/01,Saudi Arabia,#N/A,-7.3146,#N/A,#N/A,0
3/1/02,Saudi Arabia,#N/A,-6.7119,#N/A,#N/A,0
6/1/02,Saudi Arabia,#N/A,-6.4978,#N/A,#N/A,0
9/1/02,Saudi Arabia,#N/A,-6.6956,#N/A,#N/A,0
12/1/02,Saudi Arabia,#N/A,-8.3691,#N/A,#N/A,0
3/1/03,Saudi Arabia,#N/A,-10.4845,#N/A,#N/A,0
6/1/03,Saudi Arabia,#N/A,-12.4218,#N/A,#N/A,0
9/1/03,Saudi Arabia,#N/A,-13.4615,#N/A,#N/A,0
12/1/03,Saudi Arabia,#N/A,-13.473,#N/A,#N/A,0
3/1/04,Saudi Arabia,#N/A,-12.88,#N/A,#N/A,0
6/1/04,Saudi Arabia,#N/A,-12.0718,#N/A,#N/A,0
9/1/04,Saudi Arabia,#N/A,-13.5316,#N/A,#N/A,0
12/1/04,Saudi Arabia,#N/A,-15.7018,#N/A,#N/A,0
3/1/05,Saudi Arabia,#N/A,-16.8516,#N/A,#N/A,0
6/1/05,Saudi Arabia,#N/A,-18.6426,#N/A,#N/A,0
9/1/05,Saudi Arabia,#N/A,-20.1328,#N/A,#N/A,0
12/1/05,Saudi Arabia,#N/A,-20.387,#N/A,0,0
3/1/06,Saudi Arabia,#N/A,-21.8618,#N/A,0,0
6/1/06,Saudi Arabia,#N/A,-23.7332,#N/A,0,0
9/1/06,Saudi Arabia,#N/A,-24.1766,#N/A,0,0
12/1/06,Saudi Arabia,0.262843153,-24.0494,0.009649866,0,0.009649866
3/1/07,Saudi Arabia,0.228995265,-22.7704,0.008511829,0,0.008511829
6/1/07,Saudi Arabia,0.201248252,-22.474,-0.006921022,0,-0.006921022
9/1/07,Saudi Arabia,0.183660731,-22.9785,-0.014126455,0,-0.014126455
12/1/07,Saudi Arabia,0.224518448,-25.2301,0.086525439,0,0.086525439
3/1/08,Saudi Arabia,0.24479061,-30.4471,0.099773691,0,0.099773691
6/1/08,Saudi Arabia,0.288232114,-35.9143,0.0752843,0,0.0752843
9/1/08,Saudi Arabia,0.310360524,-42.9205,0.131888858,0,0.131888858
12/1/08,Saudi Arabia,0.254564658,-42.2631,0.075305022,0,0.075305022
3/1/09,Saudi Arabia,0.189226202,-34.6225,0.029671375,0,0.029671375
6/1/09,Saudi Arabia,0.089263248,-25.2979,0.039193427,0,0.039193427
9/1/09,Saudi Arabia,0.012020482,-14.5527,-0.095581739,0,-0.095581739
12/1/09,Saudi Arabia,0.048833947,-11.2611,-0.049702515,0,-0.049702515
3/1/10,Saudi Arabia,0.093963708,-13.2443,-0.018999036,0,-0.018999036
6/1/10,Saudi Arabia,0.11448155,-16.3714,0.007005872,0,0.007005872
9/1/10,Saudi Arabia,0.122946315,-17.9479,0.036164625,0,0.036164625
12/1/10,Saudi Arabia,0.126373044,-19.9068,0.011194496,0,0.011194496
3/1/11,Saudi Arabia,0.153189527,-22.6723,0.029276068,0,0.029276068
6/1/11,Saudi Arabia,0.187006388,-25.0099,0.053480152,0,0.053480152
9/1/11,Saudi Arabia,0.211479806,-30.245,0.058668582,0,0.058668582
12/1/11,Saudi Arabia,0.236197837,-33.5524,0.046973433,0,0.046973433
3/1/12,Saudi Arabia,0.241406066,-36.4695,0.065314896,0,0.065314896
6/1/12,Saudi Arabia,0.237920555,-40.2607,0.062788757,0,0.062788757
9/1/12,Saudi Arabia,0.233210001,-39.485,0.038452766,0,0.038452766
12/1/12,Saudi Arabia,0.223871327,-37.7057,0.065463501,0,0.065463501
3/1/13,Saudi Arabia,0.202460949,-33.9024,0.013760626,0,0.013760626
6/1/13,Saudi Arabia,0.185013695,-30.3981,-0.011599899,0,-0.011599899
9/1/13,Saudi Arabia,0.184268658,-30.8991,0.005255275,0,0.005255275
12/1/13,Saudi Arabia,0.181400849,-32.8436,-0.007381668,0,-0.007381668
3/1/14,Saudi Arabia,0.172311612,-37.4053,0.001529364,0,0.001529364
6/1/14,Saudi Arabia,0.176309125,-37.8161,0.003926821,0,0.003926821
9/1/14,Saudi Arabia,0.146786368,-34.1107,0.002571398,0,0.002571398
12/1/14,Saudi Arabia,0.097518609,-28.3245,-0.005048192,0,-0.005048192
3/1/15,Saudi Arabia,0.047990497,-18.7516,-0.025037332,0,-0.025037332
6/1/15,Saudi Arabia,-0.00745877,-11.2799,0.005913431,0,0.005913431
9/1/15,Saudi Arabia,-0.053017584,-5.7916,0.030319984,0,0.030319984
12/1/15,Saudi Arabia,-0.086697561,-2.2915,0.025110696,0,0.025110696
3/1/16,Saudi Arabia,-0.101721148,-0.5152,0.04076803,0,0.04076803
